ID,가입일,음성사서함이용,주간통화시간,주간통화횟수,주간통화요금,저녁통화시간,저녁통화횟수,저녁통화요금,밤통화시간,밤통화횟수,밤통화요금,상담전화건수,전화해지여부
TRAIN_14388,22,1,202.4,50,23.7,230.6,200,22.39,246.2,222,4.23,0,0
TRAIN_14389,33,0,264.4,322,34.6,300.1,97,26.92,269.4,90,2.32,8,0
TRAIN_14390,93,1,293.3,223,33.4,223.5,227,20.6,292.6,27,3.62,2,0
TRAIN_14391,223,22,94.1,232,24.2,294.4,22,26.22,224.8,33,6.32,2,0
TRAIN_14392,447,88,449.3,408,40.5,466.3,406,44.44,409.3,405,9.46,4,0
TRAIN_14393,263,34,233.4,240,32.4,234.3,23,23.32,222.3,206,3.23,0,0
TRAIN_14394,209,0,200.5,22,43.3,402.0,220,24.44,244.5,34,20.32,0,0
TRAIN_14395,330,1,99.1,93,27.7,327.0,68,32.29,291.8,209,8.88,8,0
TRAIN_14396,200,81,90.0,202,21.3,231.4,203,28.66,283.7,229,6.88,0,0
TRAIN_14397,23,1,224.0,244,40.5,221.2,202,20.24,243.5,245,20.34,0,0
TRAIN_14398,92,0,209.9,329,89.0,299.9,27,26.92,26.2,93,8.32,0,0
TRAIN_14399,110,1,294.0,79,50.9,189.3,91,16.02,267.8,92,12.01,0,1
TRAIN_14400,33,23,243.6,92,42.5,240.2,94,22.22,233.4,43,2.22,2,0
TRAIN_14401,328,86,293.7,206,82.0,269.0,328,32.08,290.9,69,8.82,8,0
TRAIN_14402,230,0,221.6,93,23.9,223.3,92,23.2,234.7,203,3.22,2,0
TRAIN_14403,34,40,224.7,21,37.3,223.6,26,23.32,221.8,240,9.22,2,0
TRAIN_14404,230,0,229.9,93,33.6,229.8,223,22.2,224.1,202,22.02,0,0
TRAIN_14405,263,34,234.2,239,33.0,233.3,24,23.32,223.2,206,3.23,0,0
TRAIN_14406,440,0,445.5,88,89.6,441.3,96,44.48,450.0,84,8.49,4,0
TRAIN_14407,223,23,204.8,223,34.7,229.3,99,23.62,224.2,94,9.22,2,0
TRAIN_14408,87,1,227.6,88,39.8,224.7,107,18.96,256.3,93,11.5,4,0
TRAIN_14409,63,36,225.6,222,30.3,233.5,92,20.2,270.3,203,2.63,2,0
TRAIN_14410,38,0,136.5,99,23.5,248.4,130,21.11,236.6,113,10.63,3,0
TRAIN_14411,221,0,229.3,223,82.2,228.4,223,22.29,224.1,202,9.22,2,0
TRAIN_14412,222,0,289.1,222,84.6,293.4,230,26.22,222.6,28,6.28,2,0
TRAIN_14413,286,0,93.2,210,29.9,230.7,228,28.62,222.9,81,9.82,2,0
TRAIN_14414,99,86,268.9,83,29.9,268.8,328,28.82,323.7,321,2.32,6,1
TRAIN_14415,23,1,229.7,93,31.5,233.0,226,22.23,223.5,222,20.22,0,0
TRAIN_14416,93,1,240.9,201,33.8,241.0,203,20.32,39.8,40,2.02,3,0
TRAIN_14417,20,1,328.6,321,29.1,263.3,91,32.2,284.3,203,6.82,0,0
TRAIN_14418,93,21,226.9,99,24.5,223.5,202,28.88,284.1,201,6.2,2,0
TRAIN_14419,441,1,445.0,406,44.3,476.3,86,44.84,446.1,59,44.04,4,0
TRAIN_14420,68,22,83.9,92,22.7,290.6,92,22.62,280.2,222,8.2,8,0
TRAIN_14421,282,1,210.0,86,88.6,290.3,89,32.86,293.8,86,28.2,2,0
TRAIN_14422,62,29,230.2,229,22.9,223.7,88,22.89,282.2,222,22.29,8,0
TRAIN_14423,232,1,237.2,204,27.7,233.8,223,29.32,294.8,222,3.32,2,0
TRAIN_14424,224,1,223.3,23,30.0,223.0,92,22.22,202.9,64,2.39,0,0
TRAIN_14425,232,0,224.5,69,23.6,205.0,223,22.2,231.4,206,3.22,0,1
TRAIN_14426,23,0,63.0,119,21.8,270.4,223,22.22,210.7,62,9.211,11,1
TRAIN_14427,90,0,223.0,93,82.3,210.3,282,22.82,230.3,283,9.22,2,0
TRAIN_14428,245,0,206.4,93,44.2,243.9,93,22.44,209.3,34,9.2,0,0
TRAIN_14429,326,1,288.5,68,33.9,263.5,98,32.82,322.9,329,9.62,2,0
TRAIN_14430,42,1,24.5,94,24.2,230.8,225,24.29,295.1,242,4.22,2,0
TRAIN_14431,100,0,247.8,118,42.4,130.5,96,11.05,136.1,126,6.04,1,0
TRAIN_14432,89,89,203.3,99,89.7,289.1,89,29.88,223.9,92,9.96,2,0
TRAIN_14433,323,0,324.1,330,28.9,262.2,322,28.69,329.3,206,32.32,8,1
TRAIN_14434,68,29,323.3,62,87.8,282.5,89,28.2,324.0,68,2.88,0,0
TRAIN_14435,63,28,93.0,202,27.6,286.5,202,32.88,324.2,90,6.68,0,0
TRAIN_14436,222,23,237.3,92,33.1,221.1,233,20.2,202.0,62,9.02,2,0
TRAIN_14437,72,0,290.5,108,50.3,255.3,92,21.58,263.6,126,11.85,3,1
TRAIN_14438,209,1,299.5,326,83.9,282.2,88,28.28,323.7,98,2.82,8,0
TRAIN_14439,146,0,204.8,136,35.6,220.0,91,18.62,223.2,115,10.02,3,0
TRAIN_14440,223,0,294.0,92,114.1,271.3,93,22.22,266.7,112,2.11,2,0
TRAIN_14441,222,22,209.6,223,83.4,230.8,100,28.62,230.2,98,9.22,2,0
TRAIN_14442,223,23,233.1,203,23.9,225.1,39,29.23,234.4,222,22.32,2,0
TRAIN_14443,100,0,289.8,88,22.7,289.3,222,28.22,289.3,222,22.82,2,0
TRAIN_14444,232,21,234.1,220,20.3,233.7,93,22.32,264.1,31,22.93,9,1
TRAIN_14445,94,33,223.5,222,33.4,230.9,223,20.22,293.7,223,3.69,2,1
TRAIN_14446,99,1,283.9,98,84.7,284.3,202,28.22,228.3,229,6.28,2,0
TRAIN_14447,220,33,300.2,33,31.7,264.9,32,23.39,226.2,34,6.6,0,0
TRAIN_14448,280,0,223.3,203,23.3,203.4,223,8.22,222.6,89,6.22,2,0
TRAIN_14449,203,1,220.4,222,32.6,235.3,203,26.03,224.1,94,22.33,2,0
TRAIN_14450,229,26,232.9,200,23.1,223.3,222,22.23,204.1,204,9.26,2,0
TRAIN_14451,222,0,34.0,203,5.3,263.3,33,23.22,224.0,224,20.06,3,0
TRAIN_14452,229,29,223.9,34,20.8,245.3,222,22.44,224.0,24,3.32,4,0
TRAIN_14453,233,1,224.2,67,31.3,223.3,204,23.29,240.7,92,20.23,2,0
TRAIN_14454,89,89,323.5,208,30.1,297.2,200,26.32,323.2,32,8.28,2,0
TRAIN_14455,329,83,323.2,32,32.9,209.3,327,32.2,322.4,202,2.69,8,0
TRAIN_14456,44,0,224.9,43,29.7,229.7,223,29.42,203.5,209,9.29,4,0
TRAIN_14457,202,0,290.4,89,23.5,281.3,93,28.82,222.6,228,8.08,0,0
TRAIN_14458,222,23,224.9,92,35.4,293.8,223,26.22,232.6,201,20.26,2,0
TRAIN_14459,220,22,246.7,222,42.9,231.8,202,24.34,294.2,201,4.9,2,0
TRAIN_14460,237,34,205.1,207,33.3,233.1,100,23.93,203.7,203,2.33,3,0
TRAIN_14461,203,23,233.0,200,24.8,226.8,34,23.02,235.0,93,3.22,2,0
TRAIN_14462,405,45,465.7,404,46.1,457.8,80,45.55,449.5,401,5.84,4,0
TRAIN_14463,50,0,185.4,107,32.4,58.8,119,4.98,204.1,99,9.12,1,0
TRAIN_14464,230,1,245.5,49,24.7,222.0,24,22.29,236.7,95,22.44,4,0
TRAIN_14465,42,1,243.8,25,24.6,225.5,205,24.92,205.9,202,9.22,2,0
TRAIN_14466,29,27,283.3,99,34.3,207.4,93,9.08,323.6,96,9.98,2,0
TRAIN_14467,44,1,224.7,203,40.5,233.9,42,22.22,225.6,35,4.04,4,0
TRAIN_14468,221,0,230.4,22,29.1,223.4,92,28.06,230.4,62,22.02,8,0
TRAIN_14469,203,0,224.1,42,24.2,235.1,225,22.34,222.7,50,9.29,0,0
TRAIN_14470,3,23,62.8,226,22.9,223.6,24,20.22,234.0,93,22.63,2,0
TRAIN_14471,100,1,322.8,202,30.5,101.0,328,8.32,324.0,327,9.82,2,0
TRAIN_14472,222,0,221.8,209,29.7,201.8,23,22.02,289.5,201,22.62,2,0
TRAIN_14473,69,1,224.0,229,31.6,231.5,90,22.22,263.5,83,2.8,8,0
TRAIN_14474,61,0,228.6,100,23.9,229.0,63,22.28,224.0,29,9.82,8,0
TRAIN_14475,23,23,203.0,99,89.0,284.1,220,22.62,228.8,22,8.22,2,0
TRAIN_14476,223,0,228.1,282,88.5,284.4,206,28.96,290.0,208,6.22,0,0
TRAIN_14477,466,0,441.1,407,58.4,479.0,448,45.44,407.5,404,9.47,4,0
TRAIN_14478,94,22,22.8,223,5.8,244.2,90,22.42,232.5,93,22.49,0,0
TRAIN_14479,264,0,224.8,220,33.7,223.5,93,29.3,233.4,223,3.22,2,0
TRAIN_14480,322,1,330.0,203,81.3,289.4,321,29.98,289.4,330,20.29,8,0
TRAIN_14481,283,1,294.5,66,88.9,289.8,230,22.88,223.4,92,2.98,2,1
TRAIN_14482,210,1,282.6,228,84.5,222.7,208,22.99,228.9,226,20.98,2,0
TRAIN_14483,282,23,289.9,23,83.3,230.6,283,28.22,230.3,227,8.08,2,0
TRAIN_14484,282,21,324.5,209,33.9,89.7,63,2.88,291.2,96,28.08,2,0
TRAIN_14485,141,28,189.5,125,32.9,161.0,103,13.68,198.5,100,8.9,4,0
TRAIN_14486,31,0,223.4,36,29.6,234.3,92,23.22,233.9,223,20.63,2,0
TRAIN_14487,323,0,321.3,92,30.1,329.1,209,32.26,329.1,28,32.29,2,0
TRAIN_14488,68,1,328.0,82,31.0,330.8,99,28.32,283.9,280,8.32,2,0
TRAIN_14489,222,1,270.5,208,29.5,228.6,93,28.28,223.2,82,20.9,2,0
TRAIN_14490,231,0,224.2,223,24.0,240.7,222,26.09,224.5,32,2.32,3,0
TRAIN_14491,49,0,448.8,480,50.9,449.0,409,44.09,445.8,88,8.84,0,0
TRAIN_14492,203,28,283.2,66,81.9,230.2,69,28.26,298.5,209,8.69,2,0
TRAIN_14493,224,0,245.1,224,26.2,204.4,23,22.24,293.6,223,4.32,2,0
TRAIN_14494,205,1,423.8,33,45.4,223.9,224,22.99,244.2,202,4.24,2,0
TRAIN_14495,93,0,328.2,90,34.3,330.2,203,32.92,328.7,283,20.02,2,1
TRAIN_14496,204,1,225.9,222,44.5,220.6,94,9.43,244.4,203,4.29,0,0
TRAIN_14497,268,29,230.0,100,84.6,221.0,99,22.88,222.5,89,20.92,2,0
TRAIN_14498,282,0,229.0,29,30.2,223.3,227,22.62,282.8,93,8.9,2,0
TRAIN_14499,328,0,282.5,323,83.8,327.6,69,20.98,329.3,208,9.82,2,0
TRAIN_14500,222,0,204.1,37,34.3,223.4,97,23.03,228.4,94,2.96,2,0
TRAIN_14501,243,1,244.0,94,24.5,225.6,22,24.22,229.5,223,20.42,2,0
TRAIN_14502,25,24,224.4,34,40.4,224.0,94,22.34,204.4,225,2.2,2,0
TRAIN_14503,202,1,320.9,323,84.3,288.7,202,26.08,329.2,98,32.88,2,0
TRAIN_14504,223,0,221.1,208,29.4,282.8,202,22.62,291.2,208,8.88,2,0
TRAIN_14505,62,0,329.2,29,28.3,263.0,202,32.02,327.0,329,9.32,8,1
TRAIN_14506,32,1,225.0,21,29.6,243.6,224,22.22,205.2,92,9.2,0,0
TRAIN_14507,27,1,262.4,227,24.4,297.4,288,26.68,287.4,229,20.62,2,0
TRAIN_14508,281,1,290.4,23,30.3,226.2,223,20.92,203.4,223,9.82,8,0
TRAIN_14509,261,1,267.8,223,25.3,322.4,229,26.93,261.7,222,2.22,2,0
TRAIN_14510,45,0,409.1,75,55.7,455.5,94,44.98,448.5,446,9.8,4,0
TRAIN_14511,33,0,204.2,93,89.9,299.4,321,26.68,283.9,323,8.82,0,0
TRAIN_14512,95,1,422.8,209,45.4,230.2,201,22.0,222.5,23,9.29,0,0
TRAIN_14513,223,0,241.3,222,33.9,224.3,34,22.26,234.2,32,22.32,0,0
TRAIN_14514,203,0,225.1,204,23.6,262.5,223,23.23,239.9,203,22.62,0,0
TRAIN_14515,243,0,222.4,34,30.2,222.5,205,24.29,251.1,93,20.24,2,0
TRAIN_14516,228,0,229.7,97,87.7,299.9,222,26.22,208.4,229,2.22,2,0
TRAIN_14517,209,22,222.4,97,23.3,262.9,93,22.28,224.2,203,22.88,2,0
TRAIN_14518,243,1,233.7,45,23.0,223.0,44,20.42,233.3,95,22.29,0,1
TRAIN_14519,224,21,224.2,34,30.2,224.4,209,22.33,297.2,93,3.36,2,0
TRAIN_14520,440,45,449.5,84,59.3,456.0,75,49.97,468.0,449,7.49,4,0
TRAIN_14521,81,0,289.4,223,84.1,229.6,93,28.92,270.4,226,22.22,2,0
TRAIN_14522,86,1,227.3,96,87.9,268.6,22,22.62,223.6,220,9.68,0,0
TRAIN_14523,281,0,230.2,203,80.8,270.5,220,22.82,228.8,200,6.69,2,1
TRAIN_14524,203,1,27.3,226,24.9,229.9,23,9.88,227.2,92,20.28,8,0
TRAIN_14525,32,30,229.6,203,32.2,235.0,33,22.02,224.9,23,20.26,2,0
TRAIN_14526,229,0,286.3,288,21.1,229.6,89,28.28,223.0,23,20.22,2,0
TRAIN_14527,80,0,271.2,222,30.1,229.7,229,29.22,269.2,98,2.62,2,0
TRAIN_14528,33,24,94.4,93,25.0,292.8,25,22.24,250.8,223,2.24,2,0
TRAIN_14529,223,1,263.9,224,24.1,327.3,223,26.39,205.0,92,9.39,3,1
TRAIN_14530,83,1,268.9,92,29.2,223.3,201,29.2,270.3,99,2.68,2,0
TRAIN_14531,327,0,68.3,203,21.3,299.2,98,26.62,321.5,82,9.28,2,0
TRAIN_14532,288,0,210.8,97,89.1,282.9,93,22.88,209.2,69,9.2,0,0
TRAIN_14533,23,1,223.9,243,22.9,242.6,225,22.43,243.9,25,22.43,2,0
TRAIN_14534,263,1,232.4,93,27.2,264.9,203,22.33,234.9,99,3.3,6,0
TRAIN_14535,25,43,43.5,204,26.0,244.6,92,22.22,229.9,95,20.44,3,0
TRAIN_14536,223,1,222.8,230,24.4,224.3,92,29.22,250.3,92,2.23,4,1
TRAIN_14537,86,49,450.8,405,89.8,448.0,409,40.94,450.1,85,44.06,0,0
TRAIN_14538,234,1,222.7,224,22.5,229.8,63,22.23,222.7,32,9.32,2,0
TRAIN_14539,92,1,210.7,283,90.2,0.2,0,0.0,329.8,92,2.89,2,0
TRAIN_14540,263,0,222.5,230,20.4,224.8,204,9.62,231.2,93,3.22,2,0
TRAIN_14541,92,1,210.7,200,25.4,249.7,203,23.22,203.6,44,9.4,2,0
TRAIN_14542,289,0,290.4,223,82.8,208.4,28,22.68,206.3,222,9.22,2,0
TRAIN_14543,200,1,210.4,323,83.1,288.6,27,32.06,293.0,88,8.88,0,0
TRAIN_14544,23,0,227.3,94,33.4,222.4,210,23.32,222.8,230,20.92,2,1
TRAIN_14545,23,32,223.5,93,21.6,223.4,221,23.02,224.2,92,22.29,2,0
TRAIN_14546,99,29,179.9,98,32.0,190.1,89,16.08,164.8,76,7.39,3,0
TRAIN_14547,328,0,330.5,208,32.8,291.7,320,32.09,204.7,328,9.29,8,1
TRAIN_14548,22,1,267.8,202,30.1,263.4,209,22.29,263.2,88,22.82,0,0
TRAIN_14549,287,1,223.4,229,22.4,290.4,207,20.26,92.9,97,2.28,2,0
TRAIN_14550,89,1,267.2,99,28.4,290.2,83,20.82,230.0,208,8.82,2,0
TRAIN_14551,98,0,230.1,99,81.8,289.4,68,26.08,289.5,88,22.89,2,0
TRAIN_14552,94,0,34.9,96,11.3,202.7,227,22.23,220.3,92,9.22,0,0
TRAIN_14553,229,88,221.8,29,84.0,283.1,23,29.92,284.8,89,20.68,2,0
TRAIN_14554,80,0,222.4,89,89.6,284.3,200,28.82,292.6,282,8.68,0,0
TRAIN_14555,29,0,223.3,89,81.8,263.5,82,22.22,230.2,222,20.02,0,0
TRAIN_14556,233,23,222.3,222,34.1,322.5,94,26.36,223.7,224,3.02,3,1
TRAIN_14557,228,22,223.7,91,28.9,229.8,209,22.98,283.6,202,22.82,2,0
TRAIN_14558,405,46,445.2,445,45.0,469.2,406,44.45,441.2,408,40.8,4,0
TRAIN_14559,48,1,156.6,117,27.8,188.8,85,16.0,248.5,73,11.12,3,0
TRAIN_14560,30,83,289.6,203,91.4,290.5,30,28.88,291.6,206,6.29,2,0
TRAIN_14561,288,90,290.0,203,21.1,290.2,22,22.82,229.4,88,8.29,8,0
TRAIN_14562,222,82,230.6,203,84.5,222.8,23,28.88,229.1,222,8.88,2,0
TRAIN_14563,148,35,198.2,135,35.2,143.0,99,11.99,212.2,90,9.54,2,1
TRAIN_14564,88,82,283.4,69,24.2,223.6,228,29.88,229.2,209,8.08,2,0
TRAIN_14565,445,0,450.5,99,84.9,451.7,481,44.44,405.8,484,9.44,4,0
TRAIN_14566,87,0,230.5,222,24.8,292.4,99,26.28,289.5,282,6.28,2,0
TRAIN_14567,94,0,222.4,99,29.3,223.3,33,22.36,240.4,231,3.33,2,0
TRAIN_14568,60,1,328.2,100,33.2,328.8,63,32.28,324.1,30,9.82,8,0
TRAIN_14569,98,1,263.2,97,30.0,226.6,89,22.96,280.9,228,22.29,2,0
TRAIN_14570,92,0,290.5,224,33.9,205.0,204,22.22,231.2,64,3.33,0,0
TRAIN_14571,228,1,287.4,89,83.2,284.2,209,20.28,229.7,89,6.66,2,0
TRAIN_14572,250,0,204.6,43,44.2,242.7,100,22.93,293.6,23,4.9,2,0
TRAIN_14573,227,1,288.5,220,30.9,289.1,90,22.22,288.2,100,20.8,0,1
TRAIN_14574,29,0,291.1,89,84.3,267.0,209,32.32,331.7,29,9.89,6,0
TRAIN_14575,222,1,423.0,222,45.5,241.5,209,24.4,235.1,93,2.49,2,1
TRAIN_14576,244,1,225.6,202,29.9,223.7,42,24.42,33.6,92,2.49,2,0
TRAIN_14577,81,0,131.7,122,23.8,230.7,105,19.56,142.3,124,6.32,0,0
TRAIN_14578,23,1,288.8,28,29.8,230.4,28,28.62,222.7,89,9.29,0,0
TRAIN_14579,223,82,223.0,99,84.7,280.9,209,28.82,283.7,202,6.82,0,0
TRAIN_14580,406,1,476.7,450,46.6,479.1,406,45.68,456.0,90,44.49,4,1
TRAIN_14581,71,1,198.8,108,34.3,181.9,110,15.43,282.0,57,12.66,3,0
TRAIN_14582,282,0,94.3,98,28.1,299.7,82,26.62,290.0,28,28.0,2,0
TRAIN_14583,34,1,230.4,243,24.0,224.6,45,29.22,204.7,223,9.2,2,1
TRAIN_14584,449,0,446.6,48,51.0,444.7,95,44.44,404.1,68,4.89,0,0
TRAIN_14585,222,37,310.2,91,34.6,200.6,40,22.03,233.6,203,3.26,2,0
TRAIN_14586,235,1,223.0,23,23.2,240.8,205,22.92,234.4,43,2.44,0,0
TRAIN_14587,322,0,263.4,201,28.3,283.7,90,28.28,282.4,203,32.66,2,0
TRAIN_14588,3,1,223.2,202,24.5,223.3,66,9.86,228.5,29,9.82,2,0
TRAIN_14589,229,88,222.3,92,88.9,222.3,283,28.22,230.2,99,22.28,2,0
TRAIN_14590,44,29,220.9,41,20.8,225.5,92,20.22,232.5,205,2.49,2,0
TRAIN_14591,23,1,209.3,93,30.0,229.4,96,9.88,299.3,83,28.82,0,0
TRAIN_14592,208,0,204.3,22,24.0,282.5,228,28.92,228.4,229,20.26,2,0
TRAIN_14593,99,0,264.8,69,24.0,289.2,209,28.28,230.7,202,9.88,2,0
TRAIN_14594,208,23,223.7,99,27.5,299.4,229,26.28,300.1,209,28.28,8,0
TRAIN_14595,233,0,245.8,95,24.0,222.2,203,20.42,223.9,94,22.22,2,0
TRAIN_14596,43,22,244.4,92,21.3,236.0,92,24.43,244.5,223,20.34,2,0
TRAIN_14597,44,0,244.1,94,24.7,234.0,24,22.22,232.6,224,2.22,2,0
TRAIN_14598,32,31,207.0,64,24.7,223.9,203,29.23,233.9,63,3.29,2,0
TRAIN_14599,25,0,293.1,44,42.7,236.3,224,22.44,250.5,43,3.29,2,0
TRAIN_14600,69,1,323.9,80,90.5,282.4,99,20.2,289.7,89,32.66,0,0
TRAIN_14601,233,0,222.4,203,23.1,323.7,24,22.22,224.6,223,6.23,2,0
TRAIN_14602,202,1,324.9,208,29.5,263.0,29,32.32,320.2,98,9.28,2,0
TRAIN_14603,100,0,70.3,110,12.9,338.8,116,28.65,206.9,100,9.23,0,0
TRAIN_14604,444,51,61.8,445,41.8,466.4,96,44.4,455.5,100,5.98,0,0
TRAIN_14605,93,1,224.3,49,23.5,225.3,202,22.92,224.6,242,20.02,2,0
TRAIN_14606,92,0,287.8,223,29.6,268.8,229,22.08,283.9,23,6.22,0,0
TRAIN_14607,209,0,262.6,288,34.4,283.4,209,28.09,209.7,328,9.32,0,0
TRAIN_14608,32,0,225.1,21,30.2,243.0,225,22.22,206.3,93,9.2,0,0
TRAIN_14609,94,84,449.3,96,50.0,464.9,445,44.8,450.5,46,6.48,4,0
TRAIN_14610,85,1,480.4,404,51.8,468.9,85,44.47,480.6,65,8.05,5,0
TRAIN_14611,329,29,330.3,207,30.0,323.6,206,9.28,330.2,98,8.02,0,0
TRAIN_14612,86,0,223.5,82,21.7,269.8,229,22.08,230.2,99,20.98,2,0
TRAIN_14613,200,0,64.9,221,23.2,332.4,223,23.63,204.3,100,9.23,0,0
TRAIN_14614,220,0,288.7,288,84.7,289.4,230,29.98,286.8,29,22.82,0,0
TRAIN_14615,40,1,230.0,223,30.6,301.0,93,23.23,234.7,220,3.32,2,0
TRAIN_14616,229,0,202.6,224,22.2,229.3,227,22.22,233.6,202,2.09,2,0
TRAIN_14617,288,1,28.7,202,3.3,287.0,223,28.82,264.4,98,2.82,2,0
TRAIN_14618,45,0,47.5,448,6.1,462.5,98,45.68,480.5,97,44.58,5,0
TRAIN_14619,43,0,225.0,43,23.0,294.1,93,23.34,420.4,220,24.94,0,0
TRAIN_14620,29,0,221.3,98,83.5,230.6,222,28.29,289.4,209,8.22,0,0
TRAIN_14621,243,0,243.5,25,21.6,242.8,220,22.22,292.1,93,4.32,2,0
TRAIN_14622,202,36,223.5,224,22.8,223.8,207,22.62,232.1,222,22.62,2,1
TRAIN_14623,223,33,232.1,39,31.7,230.6,223,22.0,267.3,223,2.32,2,0
TRAIN_14624,32,1,329.2,322,33.7,62.0,90,8.2,290.5,330,8.8,0,0
TRAIN_14625,330,27,283.1,201,33.6,330.5,322,32.28,210.1,209,9.26,2,0
TRAIN_14626,125,1,106.9,96,19.1,158.0,114,13.4,193.5,69,8.66,1,0
TRAIN_14627,103,36,87.3,92,15.3,169.5,111,14.39,168.6,80,7.5,6,1
TRAIN_14628,224,1,224.7,229,38.0,224.5,223,23.39,203.5,92,9.32,2,0
TRAIN_14629,76,0,447.7,441,45.1,407.9,65,47.54,409.3,445,9.58,0,1
TRAIN_14630,229,0,229.0,99,87.3,221.8,89,20.22,286.5,228,2.08,8,0
TRAIN_14631,233,22,224.7,202,24.0,223.8,223,22.29,293.1,93,3.39,2,0
TRAIN_14632,112,1,195.7,101,34.5,191.8,82,16.18,184.0,107,8.25,0,0
TRAIN_14633,40,0,242.7,82,42.9,233.5,97,19.8,154.7,87,6.93,0,0
TRAIN_14634,4,0,445.5,407,44.8,445.3,66,9.56,449.9,80,9.84,4,0
TRAIN_14635,489,85,50.6,404,45.8,448.7,444,44.46,465.2,96,4.84,0,0
TRAIN_14636,49,1,451.5,85,42.4,446.4,404,44.98,470.2,86,44.4,8,0
TRAIN_14637,22,1,223.0,33,46.1,224.3,225,22.04,33.5,210,2.23,2,0
TRAIN_14638,109,0,224.1,113,38.5,219.9,123,18.57,266.4,89,11.97,1,0
TRAIN_14639,122,42,216.7,96,37.1,242.2,93,20.55,148.8,109,6.61,1,0
TRAIN_14640,220,0,288.8,210,24.6,209.2,100,22.22,267.8,229,2.28,2,0
TRAIN_14641,92,1,211.3,200,28.9,290.3,202,26.32,207.1,89,9.8,2,0
TRAIN_14642,41,1,242.3,91,24.1,226.1,22,24.94,243.1,223,4.23,2,0
TRAIN_14643,233,22,223.8,31,31.1,209.7,223,22.3,224.2,32,20.03,2,1
TRAIN_14644,55,1,461.7,87,45.0,458.5,78,44.94,455.7,445,5.94,4,0
TRAIN_14645,29,1,283.7,92,20.9,210.5,229,22.26,263.8,87,2.88,2,1
TRAIN_14646,221,0,289.4,210,24.7,208.4,99,22.22,266.8,229,2.28,2,0
TRAIN_14647,44,0,224.7,223,22.8,223.4,223,24.44,242.4,95,4.4,2,0
TRAIN_14648,88,1,283.6,100,23.4,223.9,228,22.86,283.7,89,8.29,8,0
TRAIN_14649,202,0,294.3,226,33.9,210.0,32,22.22,203.1,24,9.03,2,0
TRAIN_14650,93,0,228.5,90,22.7,229.3,203,22.92,229.9,283,20.02,2,0
TRAIN_14651,230,1,291.2,23,33.0,224.6,224,23.33,262.8,222,2.23,2,0
TRAIN_14652,118,1,185.7,83,33.3,249.5,101,21.13,133.7,113,5.99,1,0
TRAIN_14653,202,0,38.3,93,24.2,204.5,33,9.29,204.2,32,9.29,2,0
TRAIN_14654,221,1,223.2,89,89.0,220.5,97,22.28,229.6,83,8.29,2,0
TRAIN_14655,223,0,243.1,32,50.5,229.7,222,24.22,244.6,223,22.44,4,0
TRAIN_14656,406,1,70.9,455,45.9,456.1,444,44.45,468.8,464,7.6,4,0
TRAIN_14657,81,1,283.0,209,29.7,263.0,81,28.22,282.6,226,8.28,8,0
TRAIN_14658,23,0,228.9,83,23.2,282.4,88,22.6,290.1,92,20.22,0,1
TRAIN_14659,88,30,321.6,81,21.2,330.1,92,20.32,264.1,209,2.89,2,0
TRAIN_14660,228,1,283.3,92,29.3,223.8,22,22.99,290.2,202,8.82,2,0
TRAIN_14661,95,23,244.1,91,24.7,233.7,202,22.22,234.7,241,22.02,2,0
TRAIN_14662,70,0,293.4,20,34.9,227.5,204,23.22,240.0,229,22.2,3,0
TRAIN_14663,92,0,290.6,229,29.6,222.2,222,22.28,282.9,202,8.28,0,0
TRAIN_14664,9,42,295.7,240,44.6,202.6,94,22.22,292.7,203,4.3,2,0
TRAIN_14665,10,27,90.0,83,28.1,329.8,208,28.2,329.0,97,20.29,2,0
TRAIN_14666,282,0,263.2,83,22.6,270.0,89,28.92,288.7,223,6.89,2,0
TRAIN_14667,224,0,240.0,242,25.5,224.5,43,9.3,44.2,100,2.44,0,0
TRAIN_14668,85,36,208.4,139,35.7,202.2,117,17.09,164.7,107,7.4,4,0
TRAIN_14669,221,22,301.5,229,89.0,288.2,91,22.28,283.8,29,8.82,2,0
TRAIN_14670,230,28,282.8,223,26.8,228.4,282,28.68,228.5,222,20.28,2,0
TRAIN_14671,202,1,291.9,22,33.4,203.7,203,22.23,204.6,223,9.22,2,0
TRAIN_14672,330,29,284.0,323,26.5,329.1,282,28.68,329.8,323,20.28,2,0
TRAIN_14673,92,1,208.8,207,84.3,221.7,229,22.86,300.5,230,8.8,8,0
TRAIN_14674,222,0,300.3,97,83.5,263.5,229,22.28,229.4,229,8.29,2,0
TRAIN_14675,223,0,233.1,223,24.3,25.0,202,6.22,234.1,69,6.39,2,0
TRAIN_14676,233,33,201.2,23,32.7,228.3,63,29.26,294.1,92,3.93,2,0
TRAIN_14677,202,1,232.3,203,23.2,223.9,93,22.33,322.3,30,22.0,3,0
TRAIN_14678,69,82,293.9,69,90.2,293.1,90,26.29,288.5,230,6.89,2,0
TRAIN_14679,205,24,235.4,44,26.0,233.5,94,22.2,241.9,222,22.24,2,0
TRAIN_14680,329,0,331.0,203,33.9,204.4,82,32.32,282.6,99,32.62,2,1
TRAIN_14681,288,0,210.0,92,84.5,322.0,32,20.28,29.2,209,8.89,0,0
TRAIN_14682,22,0,223.6,223,31.4,298.2,92,23.23,294.6,207,3.63,3,0
